"V1","V2","V3","V4"
0.0215483405664554,4.19564405726462,0.870850538543932,-316.577954996141
0.0261899100247689,4.55492000330445,0.844449227758428,-315.963570431255
0.0255023059461426,4.63356049222426,0.841993288464276,-316.850107874692
0.0179761283805496,4.7936454590858,0.881285548183918,-314.574761259156
0.0211811861814977,5.29780208572998,0.891014256707267,-316.443983314
0.0210907803402235,5.32622837509407,0.8897476399246,-316.03417342638
0.0211801720018177,4.95268083636935,0.869635446051448,-314.30648270896
0.0229493461500234,4.35452353768566,0.867938578772694,-315.439030421538
0.0243974519384728,4.67641480557026,0.855926643295371,-314.532560559008
0.0259518900049388,4.66839184092218,0.864647257945523,-316.761432029273
0.024037063702633,4.19382611239624,0.843670520051679,-314.922533291549
0.0224777797012867,3.84994668528498,0.835960100281171,-316.491798324793
0.0207153155230944,3.82334067403908,0.841247118955595,-316.892700724363
0.0231421117712168,5.18870909940043,0.874732977342806,-315.182726938765
0.020461112063284,5.23628124993328,0.886828553346207,-314.884253601176
0.0236430314729698,4.56302744549496,0.858981492383945,-313.915161461833
0.0242574617906666,4.71916101056871,0.853849240239161,-314.965091791733
0.0192156484275692,4.63450219130798,0.880353358324694,-313.962689564092
0.0205852458317989,4.89132769424746,0.883303728356532,-314.09564024587
0.0214330953249702,4.65342806143111,0.865089627837546,-313.510910276277
0.0191029979444228,4.73826519943149,0.876043488685944,-313.863383136975
0.0225459129107316,4.77767950033997,0.871685114928577,-313.74470619718
0.0199102626920754,4.76542549969571,0.870142241151443,-314.061304691356
0.023291750225519,4.33367061574744,0.843023250865005,-315.323650875451
0.0213852431478386,4.3057356361584,0.8507973253998,-314.752063567388
0.0217224081940349,5.0391454224176,0.869141625433191,-314.726122019244
0.0211800365340332,4.42187202345135,0.86064968423573,-313.712011061489
0.0209361354195081,4.43442112868695,0.854167939139599,-314.878349057343
0.0224333566186952,4.44001040296736,0.86417970064838,-313.794242484335
0.0212909352694625,5.03473482669265,0.877299148304237,-313.912339099934
0.0215855879510375,5.00969348874369,0.878410821603577,-313.952407577851
0.0216225848414978,4.25213763101366,0.861706121598555,-314.248172419219
0.020850558778101,4.30799664712725,0.854618910816721,-314.485166247163
0.0204094618521803,4.41996326280404,0.842465169131052,-319.35244836442
0.0215532179772601,4.53891962224927,0.863074605660734,-313.478707066453
0.0220636336273567,4.59195781513034,0.861657944520244,-313.582092874639
0.0218652416377707,4.57845404444974,0.85999362907251,-313.786738701768
0.0265923344740332,4.3184780353726,0.840147551550172,-316.011218274936
0.026694220896665,4.25730136787485,0.843679296628517,-316.224362395322
0.0281260788778461,4.28357230854741,0.83368507021024,-317.328235960316
0.0174542538021324,5.03065095531115,0.890663159681791,-315.369922531561
0.024737037242065,4.28260873433073,0.847378625115203,-314.837626346753
0.024000073321807,4.78184150721149,0.852903214447253,-315.608473839088
0.0231338736697601,4.54227841369136,0.848146133868491,-315.393618945029
0.0234371590054743,4.46166957963039,0.860098499652364,-313.969548160677
0.0213225072220998,5.00696113445219,0.880308646519211,-314.00095495881
0.0233996916885169,5.06201689039664,0.868731044387874,-314.824796500675
0.0244785575438823,5.20242715006271,0.865506666083326,-316.459293972179
0.022895269865974,5.0568451653873,0.862194723243955,-315.993129994833
0.0236706479709001,4.87551049893283,0.870276468165167,-314.460799545262
0.0202904763996377,4.54419270833426,0.871593357937561,-313.474595345602
0.0223779697204756,4.22551717613126,0.876848400323791,-319.844390484889
0.0159958513015196,4.84516031421424,0.884757117989473,-317.327779515182
0.016619193750768,5.57985585407302,0.899212774919713,-319.138305945978
0.0201917918671745,5.32157557776771,0.894126184184679,-316.452526213482
0.0249241208357754,3.99639035002551,0.821756273665397,-317.637269955344
0.0249811646219847,3.98025451287599,0.822458874205084,-317.430216698018
0.0229258150611299,3.86019154583157,0.850841121581793,-317.466467350121
0.0284463492795434,4.29177740669551,0.841461686218021,-317.893552114704
0.0243787480743887,3.66653122960191,0.823119002962782,-318.095696147395
0.0195828001655666,5.19139064525772,0.890039494553083,-314.963790341797
0.0226562856577076,4.50045163338454,0.856780390355347,-313.830518153252
0.0234915429594495,4.92107992036764,0.86805749158192,-314.303011155799
0.0210546984543359,4.69674236619623,0.869001595929915,-313.370837351705
0.0227762620297421,4.7296520214682,0.865979233933252,-313.618291151619
0.0217290925596086,4.70694769295576,0.870092052896356,-313.344661017107
0.0170054142828417,4.40847258750246,0.879560604387402,-315.862985727097
0.0174499806418845,4.30117990467686,0.88320672041133,-316.9580814298
0.018858570902673,4.30107128722958,0.872885278982574,-314.868580035477
0.0248419499096102,4.53379412207077,0.861396285826809,-315.060983040323
0.0210138097265957,4.71080623987549,0.866134915661595,-313.72397495789
0.0212535056149853,4.43766051535247,0.863963255868665,-313.537807725152
0.022280026698987,4.98571497767553,0.86792697676106,-314.394444123761
0.0240284229484742,4.50454965446106,0.868756962933085,-315.806507460307
0.0204553281380423,4.67505810494983,0.863022555098596,-314.553782530545
0.0206170450958446,4.71148664743361,0.860661331386483,-315.266692162797
0.0207339982374099,4.4964625475507,0.865780589678674,-313.501080770031
0.0211901720283059,4.26159368407784,0.874866715899245,-316.691612875119
0.0215677919042198,4.25271297598286,0.8745149296989,-317.116584551342
0.0230444259324598,4.43487242068164,0.837949807515064,-317.665403912898
0.0225054896372599,4.39576728499602,0.848436279254125,-314.850056117083
0.0257619835893686,4.81780105257277,0.863625864764351,-315.986917695863
0.0243235286278351,5.01997534910611,0.863368943405888,-315.380639302075
0.0228692803127191,5.17786364194206,0.864015674306541,-316.710485903092
0.0230907899584069,4.85245527497819,0.869323412914592,-313.952939473043
0.0217862070182716,4.46187763328409,0.859433815017578,-313.666871882712
0.0242739326843879,4.06989522810088,0.842554415370021,-315.394693273105
0.0229978416693211,4.32727332412032,0.86134178293757,-314.407118733938
0.0176454376685634,5.07243890886811,0.891718000044703,-315.35973911539
0.0198995747479074,5.12847216013542,0.890408173824639,-315.077586341012
0.0211844816695628,4.37215036914994,0.865203163707438,-313.762988959996
0.0204093938616368,4.59885479507267,0.869169408655813,-313.435010490901
0.0177786154812842,4.66875884488447,0.871899258868999,-315.865629573279
0.0172480112911466,4.48274328071895,0.885321899129483,-315.940125626323
0.0238080187153629,5.58650323993557,0.880840624375249,-318.463161666325
0.0215862243198497,5.43845575307736,0.881997159807453,-316.037749255026
0.0196449941824653,5.12737688712433,0.880811000561425,-314.599640869594
0.0203694062616371,4.81985950556411,0.868711198710361,-314.232569847324
0.0217043105578026,4.79080004552441,0.870789114803093,-313.413441102584
0.0217242090543263,4.77089820589282,0.871178265666001,-313.389516059226
0.0210955080352267,4.92001356562836,0.870130111355832,-314.065937426683
0.0213214640891541,5.10031697305823,0.88644531586708,-315.169781727209
0.0216522293148525,5.16359000860495,0.879831564247786,-314.501814099439
0.0222711483918638,5.22264617895164,0.876496875544662,-314.967151450863
0.0217598809447962,4.30001839171623,0.857922300679242,-313.926858478125
0.0204699361816548,4.9299506677361,0.873546906123267,-313.937749041797
0.0213180633224037,4.71929113658972,0.873989562662405,-313.415958688707
0.0237217176174075,4.2343370343708,0.859181626064946,-315.372338936532
0.0215840596655447,4.00991482992571,0.845101365232883,-315.463911835821
0.0216249789165721,4.03802813933821,0.844335309231298,-315.43690308787
0.0213662948602038,4.05406249818249,0.843151587910855,-315.686282828091
0.0193704269644937,4.26906080441484,0.8577437106254,-315.176841780667
0.0200282435912793,4.434140879143,0.871195383590709,-313.820498205825
0.0207697202854977,4.58086711808671,0.873918672342286,-313.568737770932
0.0187951874165531,4.92204425998251,0.889803981820808,-314.738767137956
0.0225100397962824,5.02281840439815,0.877189303615428,-314.400325139746
0.0147861392246236,4.17374951235375,0.885489535830768,-320.618652982444
0.0145514800573835,4.42717774449431,0.882108662900541,-319.562955041184
0.0168782267880707,4.22580410719644,0.87646580628238,-316.799766774228
0.0262030807744181,5.51872631948525,0.872444665366088,-320.306362711037
0.018833478252498,4.38379328411265,0.874408291705878,-314.520769683048
0.0193235263061843,4.61422766690713,0.875423485020639,-313.687478974763
0.0205909759650237,4.49068206658052,0.866022813235408,-313.534254284632
0.0228255713509166,4.76661872238823,0.868634678872964,-313.703711494594
0.0194443422690979,4.49094891414983,0.868147686388702,-313.970726843268
0.0214077780002359,4.26564965188714,0.868136865041542,-314.951019149967
0.0214583996306608,4.23781560056995,0.868567172542342,-315.358592033937
0.0204603111505945,4.6952627492272,0.852966595033607,-318.16998413319
0.0265955682597838,4.29917423430932,0.857388295870381,-318.31654161126
0.0251450327202349,3.67008560658611,0.83790250786484,-319.917380592674
0.023672978135153,4.7338990032305,0.86157014116221,-314.060057723932
0.0196992365134991,4.47295846792293,0.869234780061611,-313.766809376993
0.0190907377487086,4.78829861862137,0.879685987148539,-313.78902114885
0.0217311533295457,4.82797058128726,0.876591458719495,-313.752538737966
0.0198515674835488,4.49108326552431,0.864952389559337,-314.015817839382
0.0231478274803447,5.22968489445688,0.867588086023239,-316.192920337285
0.0236475754089832,4.05699899723091,0.836712114629364,-315.68151132145
0.0208981378433538,4.61338749780536,0.866669286506581,-313.452381870248
0.0216625381470791,4.50276596856585,0.862162387595421,-313.50629726778
0.019432134742445,5.06248367040428,0.879118171533189,-314.60184924393
0.0226405466861846,4.47781010069427,0.864181556708781,-313.757562329023
0.0223207445919879,4.77387918607406,0.867485737756301,-313.549849894727
0.0193264700554057,4.48040523376781,0.878714225847258,-314.456636793254
0.0218996653431358,5.02037830672965,0.869148653374951,-314.52028551173
0.0202155550169312,4.70908482922172,0.876070114655497,-313.409619230426
0.0247462429297313,4.69272545355854,0.860274362658411,-314.616842189672
0.0243251269428057,4.5606281515162,0.850086221092708,-314.805188235004
0.0194023923040871,5.08097416938914,0.884351992633903,-314.277796259351
0.0192095802428178,4.59487892646109,0.871127812944927,-313.966633436614
0.0198447081951182,4.37420571536447,0.874563535334437,-314.558165952055
0.0203535111937175,4.33848502081308,0.871828210848593,-314.504174739295
0.0197150205078405,4.41747738854035,0.857545180643548,-315.273718259938
0.0197889828618712,4.30629664158849,0.863482900724824,-314.245148053059
0.0245673493333369,4.83263582616285,0.863136389191459,-314.738996182026
0.0208902443618311,4.15451905642043,0.858064035145222,-314.584226467655
0.0209772079775896,4.51158771883008,0.858844801493626,-314.207364802474
0.0195981181066482,4.29710087815176,0.867442144744291,-314.329921386989
0.0231520529806118,4.50226509127133,0.85688400971112,-313.840612671272
0.021458627873496,5.13324689741849,0.873993333428917,-314.657094595294
0.0201726042439779,4.97318474946092,0.883638304115342,-313.952962705865
0.0268989009327131,4.46450618563093,0.838854224740629,-316.590004712588
0.0217522578920589,3.77655338180928,0.842041897234384,-317.05316331287
0.0251749751146979,4.9030578494564,0.862624602211103,-315.4038632603
0.0254231383126967,4.73032436579233,0.851826220529461,-315.544359756071
0.0191711507069272,4.14603475318301,0.855630460563282,-315.648782902081
0.0199499835543795,4.21862266351716,0.860888275501565,-314.523809771016
0.0204228312815612,4.25183195702802,0.85844273824914,-314.336734818987
0.0194953388355472,3.75183787349639,0.841249232540856,-318.032855955339
0.0195997751388416,3.78618924291733,0.841338416249192,-317.760751981833
0.0211458494822582,3.69436452330947,0.83632147753911,-317.833375638796
0.0201467129280851,4.18118020425745,0.855842782940657,-314.819202111099
0.0211348690678073,3.77331308415201,0.84292323151488,-317.138756025886
0.0202678385926287,4.29496290497635,0.879468770388851,-317.017063061034
0.020764046719681,4.30347643815477,0.86967984986615,-314.570532556483
0.0229033640477488,4.8957677952958,0.87354877785686,-314.173727270332
0.0200426572731365,4.9468782924289,0.878748172099506,-313.738631945581
0.0177215642896717,5.75130336061175,0.9033543502909,-319.645706992021
0.0172010903950719,5.79608791074351,0.904804488215751,-320.394039516177
0.0170134988000099,5.85368371176093,0.907321253552392,-321.331179949195
0.020170381259169,3.96584201145911,0.853210214553535,-315.878762625159
0.020240222813008,4.02817427646633,0.851886371280736,-315.515891763024
0.0199776132306957,4.20398154992013,0.854432762566356,-315.075282713388
0.0207170968912282,4.27379333378027,0.86520178028139,-314.222944372501
0.0197712499429609,5.0897744483216,0.879805836768829,-314.415785554738
0.0198863160160517,5.0373311388025,0.885267726505141,-314.146572707587
0.019475987050206,4.47574430290638,0.868417040116177,-313.927811091651
0.0189695532901555,4.57563439852121,0.882159800471293,-314.487041686352
0.0259051724745302,4.77110280305724,0.856195091212885,-315.653651492348
0.0268564599858824,4.57664430856734,0.847001668370103,-316.201519470029
0.0277151398179118,4.46005447489648,0.843341485897959,-316.867522856727
0.0229407133617093,4.34395514936999,0.845436846109414,-315.032785875011
0.022806699796145,4.33677705579342,0.852394257343734,-314.10608690075
0.0189360074529481,4.66687758354277,0.877893696470367,-313.84104770578
0.0189728293447025,5.38657057679127,0.892931477088162,-315.971368015768
0.0189490051962338,5.28486244068485,0.886024341315897,-315.533681592242
0.0194209322189476,5.14710833313463,0.89058710940749,-314.946082059454
0.0215862425712343,4.76012939350834,0.871587850184628,-313.361569190224
0.0212885714416643,4.66219144558854,0.859816525971671,-314.509932851963
0.0171788949356073,4.75798263487134,0.877742203165971,-316.044038361145
0.0242469309055099,5.10701106604694,0.854508710484526,-318.35297357217
0.0204277669182782,4.92007205202501,0.877014288467854,-313.616395689668
0.0204401751549647,4.61226311567276,0.874323902725608,-313.459183283197
0.0272829012236851,4.33251956964628,0.847342190020178,-316.909290434591
0.0267169535099742,4.37138617939977,0.84683418997305,-316.082510147135
0.0285646887754138,4.83941366299673,0.837224818109595,-320.336096861147
0.0271680769384253,4.88878450161605,0.848742057169682,-317.777848934018
0.0254671681052617,4.97743618518797,0.847381973774799,-318.781345170199
0.0231169716678745,4.58798902979631,0.882817280405813,-319.478443445452
0.0225174961717448,4.65848854322598,0.868830515946586,-313.610920709464
0.0230027398399323,4.41956785934464,0.864130689678809,-314.2403179673
0.0239979130452198,4.80301503479411,0.858788801856466,-314.643429218616
0.0218719544213398,4.75719321314756,0.874210685548792,-313.627063254976
0.0202126361972935,5.13078647305399,0.877016519460563,-314.793155633017
0.0196471608389434,4.56461278572965,0.882512131976341,-314.815498806633
0.0187041335594018,4.52481270351316,0.870853972388648,-314.346782816341
0.0234840284034316,5.16859587393277,0.867139129724578,-315.735931198603
0.0238158829309188,4.60236995260102,0.865495619086318,-314.349591388374
0.0209961078014075,4.74145142339636,0.879836989713928,-314.031659756306
0.0204205264434247,4.24277179437373,0.869731375440424,-314.981348023009
0.0211282839001499,4.17455761816857,0.870856106457526,-316.463277005829
0.0215224804144345,4.41993423436947,0.864451695791204,-313.598664720098
0.0230645190542474,5.08521818486368,0.872229582127094,-314.660783720208
0.0231629931541004,4.74738228204657,0.871510917137285,-314.248709319516
0.019385881655767,4.7670488533884,0.878164091344479,-313.647473729373
0.0176475597604638,4.43460776580585,0.877977384674299,-315.145060793582
0.0172689529768918,4.3778776931919,0.87259397284404,-315.761227533294
0.0163500550296784,4.20391163633695,0.876321775459311,-317.447820977572
0.016353419728961,4.17154935669913,0.87659460258698,-317.697959255455
0.0269642418444262,4.87587226492041,0.848544645736984,-317.601885149949
0.0272447437258964,4.92979954987721,0.854065443815115,-317.570601966949
0.0272802431371309,4.84054528837351,0.85428967157114,-317.217355206939
0.0270788991300937,5.12209228324048,0.854772260295994,-318.694995435586
0.0263229336729914,4.86224072532439,0.862812300984885,-316.662692047648
0.0243653206776778,4.64220013741103,0.853390664809743,-314.67786211073
0.0235222992508178,4.44160029112583,0.850938498389818,-314.320191034725
0.0236014010381208,4.71475962376529,0.869456321010438,-314.423876511859
0.0208774856618522,4.50580235732372,0.860020525840351,-314.051369592826
0.0219850672371919,4.77052907148726,0.8773672719675,-314.185850249397
0.0213502023253595,4.24318878710454,0.854360279358817,-314.286569418704
0.024627681549924,4.59117025626528,0.853875636865354,-314.548463181208
0.0263892046405849,5.02960770591794,0.859937960605007,-317.060145611638
0.0203379226437302,4.20310522804522,0.863033444314005,-314.519185774534
0.0248438105914729,4.42124197877013,0.85210395996147,-314.642368405899
0.0240272406765002,5.19528330859369,0.86884951062981,-315.870841570501
0.0217829828817465,5.22311224112771,0.871409705321289,-315.739627001144
0.0182029559653818,4.79808927796033,0.872899130019744,-315.746509681604
0.0198162531192337,4.75466817833306,0.878248455672365,-313.51851469021
0.0209146549197737,5.24816350777925,0.879678062618318,-314.90201805622
0.0212809436425234,5.2145634858166,0.880498681979861,-314.648931507752
0.0187872450376035,4.807050034092,0.880138697637621,-313.979915766173
0.0210780790329865,5.05345726547384,0.878774083959566,-313.955645355659
0.0222415094376812,4.29219011805798,0.854766573860225,-314.030413619548
0.0179992321621951,5.15324164582353,0.899392781189696,-316.843994672706
0.0197401596158402,5.0883188723726,0.879097431021939,-314.519546473827
0.0201718929951344,4.99208595569802,0.891870081357859,-315.984008617765
0.0207412362122409,4.34046608818326,0.867341072384642,-314.010463640571
0.0200679039698237,4.6609193616402,0.863013759783941,-314.871888505704
0.0220126604294898,4.23585964910682,0.858481349335879,-314.232175860463
0.0221464240646353,4.29506448521316,0.850368135297998,-314.423949449088
0.0231853323376236,4.45324729204802,0.862047501862269,-313.981050797496
0.0257197178222336,4.21073822013512,0.843195499405474,-315.581931479869
0.0268085490885248,4.35327893072038,0.833211371587809,-316.910302111922
0.024595015548885,4.07706239631038,0.84873095392091,-315.928901598632
0.0223999834397913,4.72302021980783,0.857921412310056,-314.618260329654
0.0218381235895513,4.46908083224818,0.873707250281717,-314.812067173029
0.0240831868970801,4.75363874509251,0.852159864057456,-315.550247382494
0.0218535292332628,4.68154899965024,0.875680228111888,-314.039159204718
0.02127614190775,4.47562517520601,0.85532094828329,-314.539661284275
0.0228701948706007,4.95582473504203,0.866276073137797,-314.395350281184
0.0234338878246217,4.76683101424805,0.857280925735121,-314.682691157334
0.0212095581656587,4.24034972225699,0.860298228813424,-314.173372968259
0.0225520243365127,4.44337714854074,0.860749129109139,-313.664667863492
0.0189160783515012,4.63367389370151,0.876442714767822,-313.874730636158
0.0222673480822663,4.46057867348752,0.866263794394285,-313.822085258109
0.0207564569431683,4.53132418816435,0.864437786735646,-313.597208916084
0.0225344420502285,4.88758558469709,0.867065952837914,-313.963818898365
0.0205488854921642,4.6544260235735,0.877276629616699,-313.671020935721
0.0206419402081678,4.79046409430041,0.870330750846666,-313.649999155777
0.020148991122647,4.96189041478611,0.88107919763271,-313.749902677664
0.0229084926752122,3.66787363497104,0.829479225193425,-317.90567983409
0.0207629698464185,4.00135992811052,0.839965816570398,-316.614003983949
0.0236252565610976,4.34626076959184,0.861458001918892,-314.808892673377
0.0207477243778779,5.0163112857716,0.887379261931993,-314.969121796604
0.0218254114531234,4.38950955103495,0.850040275857481,-314.892897693072
0.0230922235791771,5.03921717313302,0.866797736731584,-314.833842253827
0.023714731539244,4.36377370967503,0.861078400965356,-314.715540021965
0.0232132148599048,4.3427008904797,0.845186215092393,-314.972004149682
0.0229086000343334,4.35091709372879,0.843912537091274,-315.396465879256
0.0252180859361807,4.6385659536795,0.863031143336361,-315.431719843105
0.0243575515746283,4.61296417632768,0.847164305852489,-315.644480098235
0.0200220006551724,4.66244957836506,0.881701074551696,-314.218148904649
0.0226923788861339,4.37830781617737,0.859052707161007,-313.840733898185
0.0219619173934533,5.18958558439703,0.884010487948155,-315.278462730786
0.0170054152637533,4.39775166152018,0.881381397282941,-316.054574390772
0.0168208208811653,4.25504421292092,0.874522848125124,-316.57903610283
0.0209141755467384,4.39637101842488,0.865330662645922,-313.664520526893
0.0204505114789544,4.52805916645673,0.860736920515454,-314.3176098212
0.020317160909625,4.73188491524885,0.8683748648621,-313.889787719405
0.0201447643506003,4.93419698737997,0.87450710448934,-314.021627437502
0.0217449694429847,5.17082777190329,0.887199720851082,-315.841938740623
0.018511941006199,5.77982203792408,0.893934599044713,-319.335664372029
0.0205776895549108,4.60451267560687,0.867084029455223,-313.527459809786
0.0230826615958014,4.78234343304651,0.871047986556973,-314.06054794377
0.0213148075845654,5.00044153653844,0.860690257230661,-317.347720055093
0.0216121018366702,4.96250608837006,0.864180515019787,-315.38997183093
0.0213292890242889,4.50051408060579,0.860924758041844,-313.688931146963
0.0187562114419638,4.95037170956273,0.881858176169571,-314.29054960619
0.0264906234283176,4.77229228188242,0.84368671220022,-317.598155024486
0.0272046785225055,4.69139259950565,0.848682187944698,-316.738234991994
0.0203403396563269,4.5178696071561,0.878607646767143,-314.530567837587
0.0206043531174537,4.57301557341666,0.855581393201732,-315.724155454006
0.0228126402491615,4.50160384132831,0.859590377895731,-313.662242080291
0.0218641002620454,4.46184727378224,0.867538500950055,-313.75196942897
0.0248380904048393,4.10842111685264,0.858756018824127,-318.103155846056
0.0248913571997155,4.11040093605184,0.858480282770741,-318.067226366953
0.0232536708204608,4.17262542864105,0.845973780323314,-314.737222416132
0.0233158601727724,4.0976479448926,0.849155199738596,-315.024870695712
0.0210440231143832,5.10169966680269,0.884913031669834,-314.60242415073
0.0210720668062481,5.01137166747391,0.881281813522683,-314.001321706033
0.020926723118709,4.98176311227547,0.880841083453454,-313.869280714401
